id;name;geoid;geoname;value;datetime
612;Precio mercado SPOT Intradiario Sesión 1;3;España;26.1;2016-01-11T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;30.48;2016-01-11T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;23.5;2016-01-11T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;25;2016-01-11T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;26.3;2016-01-11T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;34;2016-01-11T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;42.14;2016-01-11T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;37.01;2016-01-11T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;37.33;2016-01-11T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;37.01;2016-01-11T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;32.13;2016-01-11T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;26.35;2016-01-11T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;16.51;2016-01-12T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;10.5;2016-01-12T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;5.5;2016-01-12T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;5;2016-01-12T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;5.8;2016-01-12T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;11;2016-01-12T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;21.28;2016-01-12T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;35;2016-01-12T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;42;2016-01-12T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;44;2016-01-12T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;44;2016-01-12T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;42.41;2016-01-12T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40.7;2016-01-12T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;39;2016-01-12T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;32.37;2016-01-12T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;33.83;2016-01-12T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;35.08;2016-01-12T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40.44;2016-01-12T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;52.4;2016-01-12T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;59.31;2016-01-12T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;61.15;2016-01-12T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;59.66;2016-01-12T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;50;2016-01-12T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;41;2016-01-12T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;41.49;2016-01-13T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;29.69;2016-01-13T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;28.94;2016-01-13T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;22.44;2016-01-13T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;22.54;2016-01-13T04:00:00
